"url","title","projects","enrollments","Level","duration","instructor","Related Skills","rating"
https://www.skillshare.com/en/classes/30-day-challenge-learn-to-play-the-harmonica-in-one-month/839559241,"30 day challenge - learn to play the harmonica in one month!",0,3231,Beginner level,"32 Lessons (1h 19m)","Ben Hewlett, Helping you play harmonica better!","Ear Training,Jazz,Music Fundamentals,Music Production,Music Theory,Creative,Harmonica",4.11
https://www.skillshare.com/en/classes/30-days-30-ways-to-fill-your-sketchbook/738165292,"30 days, 30 ways to fill your sketchbook",5,429,All levels,"32 Lessons (3h 53m)","Cara Ord, Illustrator & Graphic Designer","Illustration,Drawing,Painting,Visual Arts,Creative,Watercolor Painting,Ideation",4.69
https://www.skillshare.com/en/classes/31-Bright-And-Fun-Sketchbook-Paintings/1707856855,"31 Bright And Fun Sketchbook Paintings!",23,1833,All levels,"26 Lessons (5h 14m)","Suzanne Allard, Floral, Abstract & Creativity Teacher","Painting,Fine Art,Gouache,Creative,Sketchbook,Art Journal,Staff Pick",4.65
https://www.skillshare.com/en/classes/3D-Camera-Tracking-In-Adobe-After-Effects/513042472,"3D Camera Tracking In Adobe After Effects",3,6551,Intermediate level,"14 Lessons (1h 16m)","Jake Bartlett, Motion Designer","Animation,Motion Graphics,Cinema 4D,3D Rendering,Adobe After Effects,Creative,Video",3.78
https://www.skillshare.com/en/classes/3D-Character-Creation-in-Cinema-4D-Modeling-a-3D-Robot/1469940060,"3D Character Creation in Cinema 4D: Modeling a 3D Robot",5,625,Intermediate level,"22 Lessons (3h 44m)",Moy Lobito,"Animation,Cinema 4D,3D Rendering,3D Design,Character Design,3D Modeling,Video Games",4.3
https://www.skillshare.com/en/classes/3D-Illustration-Creating-Isometric-Designs-in-Adobe-Illustrator/413873071,"3D Illustration: Creating Isometric Designs in Adobe Illustrator",252,23163,Intermediate level,"13 Lessons (1h 44m)","DKNG Studios, Design + Illustration","Adobe Illustrator,3D Design,Graphic Design,Creative,3D,99designs,Vector Art",4.5
https://www.skillshare.com/en/classes/3D-Lettering-in-Procreate/506241309,"3D Lettering in Procreate",55,1815,Intermediate level,"8 Lessons (30m)","Lisa Long, Lettering & Illustration","Illustration,Lettering,Hand Lettering,3D Design,Visual Arts,Creative,Script",4.51
https://www.skillshare.com/en/classes/3D-Modeling-Furniture-with-SketchUp-Shaker-Style-Table/2043418810,"3D Modeling Furniture with SketchUp - Shaker Style Table",0,745,Beginner level,"9 Lessons (50m)",Bob Hoellwarth,"DIY,3D Design,3D Modeling,Graphic Design,Woodworking,Creative,Sketchup",4.45
https://www.skillshare.com/en/classes/3D-Modeling-for-Beginners-with-Nomad-Sculpt-%2ANEW-Updated%2A/174613989,"3D Modeling for Beginners with Nomad Sculpt *NEW Updated*",45,772,Beginner level,"12 Lessons (2h 46m)","Dave Reed, 2D & 3D Illustrator - Brooklyn, NY","Illustration,3D Design,Character Design,3D Modeling,Creative,3D,3D Illustration",4.73
https://www.skillshare.com/en/classes/3D-Modeling-for-Beginners-with-Nomad-Sculpt/1691034532,"3D Modeling for Beginners with Nomad Sculpt",54,1966,Beginner level,"15 Lessons (2h 2m)","Dave Reed, 2D & 3D Illustrator - Brooklyn, NY","3D Design,Fine Art,3D Modeling,Creative,3D,3D Illustration,3D Art",4.67
https://www.skillshare.com/en/classes/3D-Printing-Everything-You-Need-To-Know/1846141821,"3D Printing - Everything You Need To Know",0,177,All levels,"20 Lessons (2h 28m)","Zia Arzoo, Everything Starts with a dream","3D Design,3D Modeling,Creative,3D Printing,UI/UX Design,Solidworks,2D To 3D Design",4.87
https://www.skillshare.com/en/classes/3D-character-rigging-for-animation-in-Cinema-4D-Masterclass/1354586721,"3D character rigging for animation in Cinema 4D Masterclass",2,632,Intermediate level,"36 Lessons (8h 5m)",Moy Lobito,"Animation,3D Animation,Cinema 4D,Character Animation,Rigging,Creative,Character Rigging",4.32
https://www.skillshare.com/en/classes/3DS-Max-for-beginners-3D-modeling-fundamentals/2123221661,"3DS Max for beginners : 3D modeling fundamentals",5,3862,Beginner level,"43 Lessons (3h 12m)","Widhi Muttaqien, CG expert & entrepreneur","Animation,3D Design,3DS Max,3D Computer Graphics,3D Modeling,Beginner,Creative",4.31
https://www.skillshare.com/en/classes/3ds-Max-V-Ray-Masterclass-Everything-You-Need-To-Know-To-Create-Photo-Realistic-Renders/117397602,"3ds Max + V-Ray Masterclass | Everything You Need To Know To Create Photo Realistic Renders",14,1110,Intermediate level,"57 Lessons (6h 56m)","Jake Denham ⭐, 3D Artist | Official V-Ray Mentor","3D Rendering,3DS Max,3D Computer Graphics,3D Modeling,Graphic Design,Creative,3D",4.86
https://www.skillshare.com/en/classes/3x-Your-Productivity-with-this-Weekly-Planning-Guide/1156285132,"3x Your Productivity with this Weekly Planning Guide",0,4220,All levels,"12 Lessons (28m)","Vanessa Loder, Women's Leadership & Mindfulness Expert.","Business,Project Management,Leadership,Productivity,Time Management,Professional Growth,Business Skills",4.3
https://www.skillshare.com/en/classes/4-Design-Principles-To-Brand-Your-Social-Media/1418488856,"4 Design Principles To Brand Your Social Media",5,5834,Beginner level,"7 Lessons (18m)","Everett Bowes, Founder, 22 To Guru","Branding,Marketing,Business,Design Principles,Social Media,Digital Marketing,Facebook",3.81
https://www.skillshare.com/en/classes/4-Secrets-to-Drawing-In-Perspective-Like-the-Pros/1565443841,"4 Secrets to Drawing In Perspective Like the Pros",4,1781,Intermediate level,"7 Lessons (1h 58m)","Reuben Lara, Illustration | Animation","Illustration,Digital Illustration,Drawing,Adobe Photoshop,Concept Art,Perspective,Creative",4.82
https://www.skillshare.com/en/classes/4-Ways-to-Digitize-Watercolor-Art-in-Photoshop/2015932014,"4 Ways to Digitize Watercolor Art in Photoshop",65,7032,Beginner level,"12 Lessons (48m)","Peggy Dean, Top Teacher | The Pigeon Letters","Illustration,Digital Illustration,Color Theory,Watercolors,Adobe Photoshop,Fine Art,Retouching",4.14
https://www.skillshare.com/en/classes/5-Advanced-Adobe-Photoshop-Tips-Photo-Editing-Beyond-Lightroom/1732080170,"5 Advanced Adobe Photoshop Tips: Photo Editing Beyond Lightroom",4,2352,Intermediate level,"7 Lessons (46m)","Tabitha Park, Product & Food Photographer","Photography,Adobe Photoshop,Photo Retouching,Editing,Portrait Photography,Product Photography,Creative",4.61
https://www.skillshare.com/en/classes/5-Colorful-Sketchbook-Abstracts/1224164280,"5 Colorful Sketchbook Abstracts!",17,1151,All levels,"16 Lessons (3h 13m)","Suzanne Allard, Floral, Abstract & Creativity Teacher","Fine Art,Abstract Painting,Acrylic Painting,Creative,Gouache Painting,Modern Acrylic,Painting Abstract",4.84
https://www.skillshare.com/en/classes/5-Day-Memory-Mastery-Learn-to-Memorize-Anything-With-Ease/1484676310,"5 Day Memory Mastery: Learn to Memorize Anything With Ease",3,4821,Beginner level,"7 Lessons (1h 3m)","Jonathan Levi, Entrepreneur, Eclectic, Lifehacker, SuperLearner","Health & Wellness,Lifestyle,Study Skills,Memory,Phone Number,Memorize,Speed Learning",3.57
https://www.skillshare.com/en/classes/5-Email-Marketing-Basics/241468415,"5 Email Marketing Basics",0,1641,Beginner level,"6 Lessons (31m)","Jamie Ryder, Marketing Advisor + Plant-Based Advocate","Branding,Marketing,Business,Digital Marketing,Online Marketing,Email,Ecommerce",4.12
https://www.skillshare.com/en/classes/5-Flowers-in-Watercolor-and-Ink/1249884935,"5 Flowers in Watercolor and Ink",69,2567,Intermediate level,"16 Lessons (1h 22m)","Camilla Damsbo Brix, Teaching Whimsical watercolors","Watercolors,Fine Art,Mixed Media,Watercolor,Flowers,Creative,Watercolor Painting",4.74
https://www.skillshare.com/en/classes/5-Fun-Easy-Winter-Watercolour-Projects/2133957962,"5 Fun & Easy Winter Watercolour Projects",58,1535,All levels,"11 Lessons (1h 39m)","Sharone Stevens, Watercolour, Illustration & Lettering","Art,Illustration,Watercolors,Painting,Fine Art,Watercolor,Creative",4.61
https://www.skillshare.com/en/classes/5-Minute-Abstracts/997969578,"5 Minute Abstracts",2,1172,All levels,"11 Lessons (1h 14m)","Yvette St. Amant, Published Artist","Painting,Fine Art,Mixed Media,Creative,Watercolor Painting,Acrylic Ink",4.79
https://www.skillshare.com/en/classes/5-Minute-Study-Motivation-Japanese-Procrastination-Cure/1493547165,"5-Minute Study Motivation - Japanese Procrastination Cure",4,7368,All levels,"10 Lessons (55m)","Bryan Anze, Adventurer & Coach","Lifestyle,Motivation,Productivity,Languages,Other,Study,Procrastination",3.76
https://www.skillshare.com/en/classes/5-Secrets-to-Developing-the-Blogging-and-Writing-Habit-How-to-Beat-Writers-Block-Forever/711396411,"5 Secrets to Developing the Blogging (and Writing) Habit: How to Beat Writers Block Forever",19,5217,Beginner level,"13 Lessons (27m)","Rebecca Livermore, Microsoft Office for Creatives","Writing & Publishing,Marketing,Blogging,Creative Writing,Creative,Content Marketing,Journaling",4.1
https://www.skillshare.com/en/classes/5-Techniques-to-Generate-Creative-Writing-Ideas/698486280,"5 Techniques to Generate Creative Writing Ideas",35,4699,All levels,"10 Lessons (54m)","Alison Stein, Writer, Artist, and Teacher","Plot Technique,Creative Writing,Creative,Ideation,Idea To Invention,Creativity,Brainstorming",4.5
https://www.skillshare.com/en/classes/5-Ways-to-Improve-your-Watercolor-Landscape-for-Beginners/35598779,"5 Ways to Improve your Watercolor Landscape for Beginners",9,1056,Beginner level,"8 Lessons (24m)","Chiara Mazzetti, Artist","Watercolors,Painting,Fine Art,Visual Arts,Creative,Landscape,Chia",4.36
https://www.skillshare.com/en/classes/6-SECRET-Amazon-Product-Launch-Methods-Part-4/1731942421,"6 SECRET Amazon Product Launch Methods (Part 4)",0,1181,All levels,"25 Lessons (4h 2m)","Sumner Hobart, 7-Figure E-Commerce Entrepreneur","Entrepreneurship,Business,Home Business,Ecommerce,Amazon,Work From Home,Freelance & Entrepreneurship",4.66
https://www.skillshare.com/en/classes/60-Copywriting-Lessons-Actionable-Tips-to-Build-a-Career-as-a-Copywriter/439262875,"60+ Copywriting Lessons: Actionable Tips to Build a Career as a Copywriter",1,383,Beginner level,"65 Lessons (3h 12m)","Declan Davey, Freelance Copywriter","Marketing,Business,Advertising,Copywriting,Freelancing,Deccan,Creative Writing",4.45
https://www.skillshare.com/en/classes/60-Minutes-To-Self-Esteem-The-Confidence-Crash-Course/1115601802,"60 Minutes To Self Esteem: The Confidence Crash Course",1,2648,All levels,"23 Lessons (1h 27m)","Justin Quinton, Author & Coach","Health & Wellness,Lifestyle,Communication,Public Speaking,Personal Development,Psychology,Self Esteem",4.55
https://www.skillshare.com/en/classes/7-Advanced-Google-Ads-Adwords-Optimization-Tips-from-a-Former-Googler/295697144,"7 Advanced Google Ads (Adwords) Optimization Tips from a Former Googler",0,1828,Intermediate level,"8 Lessons (31m)","Ben Lund, Founder - Rise Marketing Group","Marketing,Business,User Acquisition,Digital Marketing,Google,PPC,Adwords",3.95
https://www.skillshare.com/en/classes/7-Day-Personal-Branding-Challenge-How-to-Get-Paid-to-Be-Who-You-Are/1823780683,"7-Day Personal Branding Challenge: How to Get Paid to Be Who You Are",11,1738,All levels,"12 Lessons (1h 48m)","Sina Port, Founder + adidas Brand Manager","Branding,Marketing,Business,Social Media Marketing,Creative Business,Freelance & Entrepreneurship,Digital Entrepreneurship",4.91
https://www.skillshare.com/en/classes/7-Days-to-Better-Grades/859243836,"7 Days to Better Grades",5,3739,All levels,"11 Lessons (55m)","Mike And Matty, Doctors, YouTubers, Music Producers","Lifestyle,Teaching,Study Skills,Studying,Memorize,Speed Learning,Study Techniques",4.4
https://www.skillshare.com/en/classes/7-Steps-To-A-Best-Selling-Art-Series/2046470500,"7 Steps To A Best Selling Art Series",1,1418,All levels,"9 Lessons (1h 15m)","Melanie Greenwood, Designer & Founder of Vision City Studio","Crafts,Fine Art,Lifestyle,Art Series",4.44
https://www.skillshare.com/en/classes/7-Ways-to-Boost-Your-Engagement-on-LinkedIn/1777380301,"7 Ways to Boost Your Engagement on LinkedIn",0,143,All levels,"10 Lessons (45m)","Mallory Whitfield, Artist / Speaker / Digital Marketer","Marketing,Business,LinkedIn,Networking,Personal Development,Personal Branding,Recruiting",4.69
https://www.skillshare.com/en/classes/7-powerful-parenting-tools-to-manage-tantrums-meltdowns/617182041,"7 powerful parenting tools to manage tantrums & meltdowns",1,446,Beginner level,"22 Lessons (58m)","Galina Kalinina, Parenting Coach & Mentor","Lifestyle,Teaching,Personal Development,Discipline,Other,Parenting,Life Coaching",4.79
https://www.skillshare.com/en/classes/70-Procreate-Shortcuts-in-15-Minutes-Learn-Gestures-to-Improve-Your-Workflow/2122820188,"70 Procreate Shortcuts in 15 Minutes: Learn Gestures to Improve Your Workflow",24,2106,Beginner level,"8 Lessons (19m)","Peggy Dean, Top Teacher | The Pigeon Letters","Illustration,Color Palette,Ipad,Creative,Digital Art,Procreate,Procreate Brush",4.35
https://www.skillshare.com/en/classes/70s-Lettering/1671553379,"70s Lettering",114,2923,Intermediate level,"13 Lessons (1h 49m)","Liz Kohler Brown, artist | designer | teacher | author","Illustration,Digital Illustration,Hand Lettering,Calligraphy,Ipad,Creative,Handlettering",4.64
https://www.skillshare.com/en/classes/8-Critical-Skills-for-Remote-Work-Success/1901556443,"8 Critical Skills for Remote Work Success",0,166,All levels,"10 Lessons (1h 2m)","Distribute Consulting, Remote Work Experts","Business,Communication,Remote Work,Productivity,Leadership & Management",4.75
https://www.skillshare.com/en/classes/8-Habits-leading-to-more-Productivity/1114258562,"8 Habits leading to more Productivity!",0,962,All levels,"11 Lessons (33m)","Francesco Samarelli, TEDx Speaker | Author | Father","Health & Wellness,Lifestyle,Positive Mental Attitude,Positive Goals,Positive Living,Positive Thinking,Productivity Skills",5.0
https://www.skillshare.com/en/classes/9-PREMIERE-PRO-HACKS-With-Adobe-Premiere-Pro/1755826661,"9 PREMIERE PRO HACKS With Adobe Premiere Pro",0,2561,Beginner level,"10 Lessons (18m)","Alli Bartlett, Filmmaker. Youtuber. Business Owner","Film & Video,Editing,Film Production,Video Editing,Creative,Adobe Premiere,Camera",3.75
https://www.skillshare.com/en/classes/9-Secrets-For-Overcoming-Conflicts-Between-You-And-Your-Kids-and-You-and-Others-with-exercises/1579250655,"9 Secrets For Overcoming Conflicts Between You And Your Kids, and You and Others ( with exercises)",0,58,All levels,"14 Lessons (46m)",Lana Sarky,"Lifestyle,Communication,Teaching,Relationships,Parenting,Conflict,PROBLEM",4.67
https://www.skillshare.com/en/classes/9-TRICKS-IN-PREMIERE-PRO-TO-SPEED-UP-YOUR-WORKFLOW/1325179887,"9 TRICKS IN PREMIERE PRO TO SPEED UP YOUR WORKFLOW",0,164,All levels,"10 Lessons (16m)","David Sundström, Videographer and Creators","Film & Video,Cinematography,Film Editing,Filmmaking,Video Editing,Creative,Adobe Premiere",4.94
https://www.skillshare.com/en/classes/9-Watercolor-Herbs-Quick-Simple-Steps-perfect-for-beginners/182042438,"9 Watercolor Herbs: Quick + Simple Steps (perfect for beginners!)",3,366,Beginner level,"8 Lessons (46m)","Neesha @PaperWand, Watercolor | Illustration Studio","Illustration,Watercolors,Painting,Watercolor,Creative,Watercolor Painting,Plants",3.75
https://www.skillshare.com/en/classes/9-Ways-to-Make-Your-LinkedIn-Profile-Stand-Out/451459619,"9 Ways to Make Your LinkedIn Profile Stand Out",0,470,Beginner level,"12 Lessons (32m)","Mallory Whitfield, Artist / Speaker / Digital Marketer","Marketing,Business,LinkedIn,Networking,Resume,Personal Branding,Professional Growth",4.16
https://www.skillshare.com/en/classes/9-ways-to-improve-on-your-stick-figure-drawings/1918481740,"9+ ways to improve on your stick figure drawings",1,372,All levels,"5 Lessons (33m)","Milan Glozić, Painter, illustrator, Designer","Illustration,Drawing,Graphic Design,Visual Arts,Visual Communication,Sketching,Creative",4.26
https://www.skillshare.com/en/classes/A-Beginner%E2%80%99s-Guide-to-Adobe-InDesign-How-to-Create-An-Undated-Printable-Planner/1746030948,A Beginner’s Guide to Adobe InDesign: How to Create An Undated Printable Planner,20,1405,Beginner level,"17 Lessons (1h 42m)","Deb Jeffrey, Artist/Planners/Skillshare Teacher","Publishing,Layout Design,Adobe InDesign,Desktop Publishing,Graphic Design,Creative,Book Design",4.86
https://www.skillshare.com/en/classes/A-Beginner%E2%80%99s-Guide-to-Adobe-Lightroom-for-Photographers/1612514366,A Beginner’s Guide to Adobe Lightroom for Photographers,8,2876,Beginner level,"27 Lessons (1h 54m)","Kaiwan Shaban, Visual Artist","Photography,Mastering,Retouching,Creative,Adobe Lightroom,Raw Processing,Photographer",4.59
